s,k,time
1938701,0,69.818176
1938801,0,77.818176
1938901,0,69.454536
1939001,0,81.909073
1939101,0,72.363625
1939201,0,75.727264
1939301,0,77.454536
1939401,0,83.999992
1939501,0,69.818184
1939601,0,73.636360
1939701,0,72.363625
1939801,0,77.727264
1939901,0,70.545441
1940001,0,76.363632
1940101,0,73.818176
1940201,0,81.636353
1940301,0,87.636345
1940401,0,71.181816
1940501,0,76.363625
1940601,0,82.636353
1940701,0,77.090889
1940801,0,92.909065
1940901,1,71.636887
1941001,0,74.818169
1941101,0,71.636353
1941201,0,79.272713
1941301,0,74.181801
1941401,0,85.818184
1941501,0,75.636353
1941601,0,77.636360
1941701,0,75.272713
1941801,0,78.818169
1941901,0,81.090889
1942001,0,74.545441
1942101,0,72.727257
1942201,0,76.999992
1942301,0,74.181808
1942401,0,79.454529
1942501,0,66.545448
1942601,0,72.636360
1942701,0,66.181816
1942801,0,87.181793
1942901,0,74.545441
1943001,0,74.363625
1943101,0,77.818169
1943201,0,70.818176
1943301,0,71.999992
1943401,0,76.181808
1943501,0,104.727242
1943601,0,79.545441
1943701,0,71.272713
1943801,0,79.727264
1943901,0,82.545433
1944001,0,83.181801
1944101,0,74.181816
1944201,1,739.908569
1944301,0,79.999985
1944401,0,74.272713
1944501,0,70.909088
1944601,0,85.181801
1944701,0,70.181816
1944801,0,112.454498
1944901,0,70.181808
1945001,0,79.272713
1945101,0,75.272713
1945201,0,74.818169
1945301,0,78.545448
1945401,0,76.363617
1945501,0,62.181820
1945601,0,74.545448
1945701,0,69.818176
1945801,0,76.454536
1945901,0,73.454536
1946001,0,82.454521
1946101,0,69.818169
1946201,0,70.636360
1946301,0,69.818169
1946401,0,75.727264
1946501,0,71.636353
1946601,0,84.727264
1946701,0,78.545441
1946801,0,80.545441
1946901,0,73.818169
1947001,0,77.727264
1947101,0,71.272720
1947201,0,82.363617
1947301,0,69.454536
1947401,0,87.545441
1947501,0,76.727264
1947601,0,77.363617
1947701,0,77.090889
1947801,0,83.818169
1947901,0,75.999992
1948001,0,71.454544
1948101,0,79.999985
1948201,0,72.999992
1948301,0,104.363617
1948401,0,83.272713
1948501,0,82.545441
1948601,0,74.090904
1948701,0,78.181808
1948801,0,117.545410
1948901,0,79.999985
1949001,0,80.272713
1949101,0,70.181808
1949201,0,75.818169
1949301,0,77.818169
1949401,0,83.727249
1949501,0,90.909065
1949601,0,76.545441
1949701,0,77.090897
1949801,0,82.636345
1949901,0,72.727264
1950001,0,73.363640
1950101,0,73.090904
1950201,0,78.909081
1950301,0,77.090897
1950401,0,79.181816
1950501,0,71.636360
1950601,0,79.363640
1950701,0,71.636353
1950801,0,85.272713
1950901,0,66.545448
1951001,0,73.909081
1951101,0,79.272705
1951201,0,71.454536
1951301,0,86.909065
1951401,0,85.727257
1951501,0,79.272713
1951601,0,75.909081
1951701,0,71.636360
1951801,0,75.909081
1951901,0,71.636360
1952001,0,79.181808
1952101,0,68.727264
1952201,0,83.818169
1952301,0,70.909081
1952401,0,88.818161
1952501,0,80.727257
1952601,0,88.363617
1952701,0,73.090912
1952801,0,83.454536
1952901,0,65.090912
1953001,0,80.090897
1953101,0,91.999969
1953201,0,78.090889
1953301,0,77.454536
1953401,0,81.454536
1953501,0,71.636360
1953601,0,72.818169
1953701,0,79.272728
1953801,0,83.181808
1953901,0,87.272705
1954001,0,78.727264
1954101,0,78.181808
1954201,0,78.727264
1954301,0,75.636345
1954401,0,78.545441
1954501,0,79.999992
1954601,0,75.272720
1954701,0,62.909092
1954801,0,81.181801
1954901,0,76.727257
1955001,0,82.999992
1955101,0,76.363625
1955201,0,75.454536
1955301,0,73.818169
1955401,0,89.454529
1955501,0,78.545441
1955601,0,59.272739
1955701,0,78.181801
1955801,0,85.909065
1955901,0,80.727264
1956001,0,99.636330
1956101,0,76.727264
1956201,1,804.544922
1956301,0,91.636345
1956401,0,83.727264
1956501,0,72.727264
1956601,0,69.636360
1956701,0,72.727264
1956801,0,76.272713
1956901,0,78.545441
1957001,0,78.090912
1957101,0,77.818169
1957201,0,71.909088
1957301,0,75.272720
1957401,0,77.272720
1957501,0,74.909073
1957601,0,72.090904
1957701,0,77.090889
1957801,0,91.727264
1957901,0,80.363617
1958001,0,83.090897
1958101,0,78.909073
1958201,0,93.454514
1958301,0,77.454536
1958401,0,84.363625
1958501,0,78.545441
1958601,0,72.454536
1958701,0,72.363625
1958801,0,68.000000
1958901,0,77.818169
1959001,0,74.272720
1959101,0,77.454529
1959201,0,77.727272
1959301,0,85.090897
1959401,0,76.909073
1959501,0,77.454529
1959601,0,97.363625
1959701,0,71.999992
1959801,0,77.636353
1959901,0,79.272728
1960001,0,76.909088
1960101,0,87.636345
1960201,0,94.272705
1960301,0,81.090889
1960401,0,79.999992
1960501,0,78.545441
1960601,0,80.454559
1960701,0,78.181808
1960801,0,78.363625
1960901,0,73.454536
1961001,0,85.909073
1961101,0,81.818169
1961201,1,831.544922
1961301,0,73.818169
1961401,0,84.090897
1961501,0,72.727264
1961601,0,73.909081
1961701,0,80.000000
1961801,0,76.727257
1961901,0,79.999985
1962001,0,84.727257
1962101,0,73.454536
1962201,0,83.999992
1962301,0,70.545456
1962401,0,96.363617
1962501,0,73.454529
1962601,0,117.454498
1962701,0,74.909073
1962801,0,71.999992
1962901,0,85.818161
1963001,0,83.090889
1963101,0,79.636345
1963201,0,80.636353
1963301,0,72.727264
1963401,0,77.727264
1963501,0,95.999969
1963601,0,86.090889
1963701,0,72.727264
1963801,0,107.090874
1963901,0,73.454536
1964001,0,87.636345
1964101,0,79.636353
1964201,0,77.090897
1964301,0,73.454536
1964401,0,83.363632
1964501,0,75.999992
1964601,0,92.181793
1964701,0,73.818169
1964801,0,74.909103
1964901,0,75.272713
1965001,0,74.545448
1965101,0,77.454529
1965201,0,73.090904
1965301,0,71.272713
1965401,0,83.999992
1965501,0,79.636345
1965601,0,74.454536
1965701,0,78.909073
1965801,0,70.636360
1965901,0,73.818169
1966001,0,78.272713
1966101,0,83.999985
1966201,0,81.545441
1966301,0,82.545441
1966401,0,82.181801
1966501,0,72.363625
1966601,0,75.272713
1966701,0,73.454536
1966801,0,72.727264
1966901,0,74.545441
1967001,0,77.545441
1967101,0,78.181808
1967201,0,76.090897
1967301,0,81.090889
1967401,0,76.090912
1967501,0,74.545441
1967601,0,76.454536
1967701,0,79.999992
1967801,0,76.090912
1967901,0,85.090889
1968001,0,78.181808
1968101,0,70.545441
1968201,1,768.090271
1968301,0,70.545441
1968401,0,80.272720
1968501,0,72.727264
1968601,0,74.545441
1968701,0,82.181793
1968801,0,92.090889
1968901,0,85.454521
1969001,0,75.272713
1969101,0,72.363632
1969201,0,79.545441
1969301,0,70.181816
1969401,0,75.727264
1969501,0,66.545448
1969601,0,83.090889
1969701,0,76.727264
1969801,0,83.363617
1969901,0,77.818169
1970001,0,79.090897
1970101,0,79.272713
1970201,0,83.272713
1970301,0,79.999992
1970401,0,89.363617
1970501,0,69.454536
1970601,0,56.000011
1970701,0,83.636353
1970801,0,71.909088
1970901,0,78.909081
1971001,0,82.909081
1971101,0,75.636353
1971201,0,84.363625
1971301,0,66.545448
1971401,0,77.999985
1971501,0,84.727249
1971601,0,85.363617
1971701,0,75.272720
1971801,0,78.363632
1971901,0,81.818169
1972001,0,82.818169
1972101,0,73.454536
1972201,0,77.545441
1972301,0,71.999992
1972401,0,83.090889
1972501,0,74.545441
1972601,0,83.181801
1972701,0,79.272713
1972801,0,94.999977
1972901,0,75.272713
1973001,0,76.181808
1973101,0,72.000000
1973201,0,66.818176
1973301,0,69.454536
1973401,0,89.090889
1973501,0,78.181808
1973601,0,74.090897
1973701,0,78.181808
1973801,0,74.909088
1973901,0,74.909088
1974001,0,74.818176
1974101,0,82.545441
1974201,0,80.272720
1974301,0,77.090897
1974401,0,87.636345
1974501,0,81.818161
1974601,0,74.636353
1974701,0,79.999992
1974801,0,75.363625
1974901,0,71.636345
1975001,0,80.363625
1975101,0,78.545441
1975201,0,78.545448
1975301,0,69.090904
1975401,0,76.999992
1975501,0,82.181793
1975601,0,78.181808
1975701,0,71.999992
1975801,0,78.272713
1975901,0,77.090889
1976001,0,75.636353
1976101,0,71.272720
1976201,0,102.636330
1976301,0,63.272728
1976401,0,79.090897
1976501,0,71.999992
1976601,0,67.909088
1976701,0,74.545441
1976801,0,78.727264
1976901,0,83.272713
1977001,0,74.909081
1977101,0,97.090866
1977201,0,78.363640
1977301,0,75.999992
1977401,0,79.818169
1977501,0,68.727272
1977601,0,71.636353
1977701,0,67.272720
1977801,0,76.545441
1977901,0,79.272713
1978001,0,72.727264
1978101,0,87.636360
1978201,0,72.272720
1978301,0,70.909073
1978401,0,70.454536
1978501,0,80.727257
1978601,0,79.454536
1978701,0,70.909081
1978801,0,78.636353
1978901,0,73.818169
1979001,0,79.636353
1979101,0,75.636345
1979201,0,111.363594
1979301,0,76.727257
1979401,0,74.454544
1979501,0,84.363625
1979601,0,85.363617
1979701,0,78.909088
1979801,0,73.272720
1979901,0,83.272705
1980001,0,84.818161
1980101,0,76.727264
1980201,0,79.999985
1980301,0,78.181808
1980401,0,79.363625
1980501,0,76.363617
1980601,0,80.090897
1980701,0,74.545441
1980801,0,82.818161
1980901,0,78.545441
1981001,0,73.272720
1981101,0,73.090904
1981201,0,71.727264
1981301,0,89.818169
1981401,0,79.999992
1981501,0,73.090897
1981601,0,77.545464
1981701,0,77.090889
1981801,0,86.545441
1981901,0,79.999992
1982001,0,92.818153
1982101,0,76.727264
1982201,0,77.818169
1982301,0,72.363625
1982401,0,90.909065
1982501,0,84.727249
1982601,0,76.999992
1982701,0,88.363617
1982801,0,85.090889
1982901,0,70.545448
1983001,0,78.909073
1983101,0,78.545441
1983201,0,78.181808
1983301,0,78.545441
1983401,0,79.272713
1983501,0,77.454536
1983601,0,83.272713
1983701,0,73.818169
1983801,0,83.999992
1983901,0,73.818169
1984001,0,58.545460
1984101,0,74.545441
1984201,0,77.090897
1984301,0,79.272713
1984401,0,77.454536
1984501,0,73.090904
1984601,0,84.636345
1984701,0,70.909088
1984801,0,77.272713
1984901,0,73.090897
1985001,0,75.818169
1985101,0,78.545441
1985201,0,74.909088
1985301,0,77.454536
1985401,0,74.999992
1985501,0,71.272713
1985601,0,78.181808
1985701,0,79.999985
1985801,0,77.727264
1985901,0,77.454529
1986001,0,71.636368
1986101,0,73.454536
1986201,0,72.272720
1986301,0,72.363625
1986401,0,83.545433
1986501,0,74.545441
1986601,0,77.363625
1986701,0,80.363617
1986801,0,82.545441
1986901,0,73.454536
1987001,0,76.636353
1987101,0,81.818169
1987201,0,71.909081
1987301,0,71.999992
1987401,0,87.636353
1987501,0,81.818169
1987601,0,78.818169
1987701,0,77.090889
1987801,0,77.363625
1987901,0,78.181808
1988001,0,77.818169
1988101,0,81.090897
1988201,0,75.909088
1988301,0,77.818169
1988401,0,90.363617
1988501,0,73.454536
1988601,0,71.636360
1988701,0,74.181801
1988801,0,74.999992
1988901,0,70.909088
1989001,0,74.818169
1989101,0,77.818169
1989201,0,76.909081
1989301,0,113.818138
1989401,0,75.454536
1989501,0,72.727257
1989601,0,73.999992
1989701,0,78.909081
1989801,0,79.636353
1989901,0,75.999992
1990001,0,74.363625
1990101,0,73.454536
1990201,0,76.999992
1990301,0,75.636353
1990401,0,94.727249
1990501,0,78.181801
1990601,0,89.454521
1990701,0,74.909081
1990801,0,71.454544
1990901,0,80.727257
1991001,0,83.909073
1991101,0,81.090889
1991201,0,73.181816
1991301,0,76.727264
1991401,0,71.272713
1991501,0,70.545464
1991601,0,88.090889
1991701,0,78.909073
1991801,0,72.272713
1991901,0,81.818169
1992001,0,81.818169
1992101,0,81.454529
1992201,1,798.999451
1992301,0,75.636353
1992401,0,74.999992
1992501,0,78.909081
1992601,0,93.363617
1992701,0,74.545441
1992801,0,83.999985
1992901,0,70.909081
1993001,0,79.363617
1993101,0,90.909065
1993201,0,108.181786
1993301,0,78.909081
1993401,0,80.636353
1993501,0,82.181801
1993601,0,71.909081
1993701,0,80.727257
1993801,0,79.181808
1993901,0,81.818161
1994001,0,76.727257
1994101,0,74.181808
1994201,0,79.454536
1994301,0,75.636353
1994401,0,91.363617
1994501,0,80.727264
1994601,0,102.181786
1994701,0,72.727264
1994801,0,77.181816
1994901,0,77.454536
1995001,0,72.636360
1995101,0,72.363632
1995201,0,71.272713
1995301,0,72.727257
1995401,0,76.363625
1995501,0,76.727264
1995601,0,73.636353
1995701,0,90.181793
1995801,0,76.545441
1995901,0,74.545441
1996001,0,73.636353
1996101,0,87.272705
1996201,0,86.090889
1996301,0,77.818169
1996401,0,74.909088
1996501,0,76.727264
1996601,0,75.999992
1996701,0,109.090874
1996801,0,69.090912
1996901,0,75.636353
1997001,0,85.909081
1997101,0,72.363640
1997201,0,71.636353
1997301,0,75.272713
1997401,0,78.090897
1997501,0,78.909088
1997601,0,78.727257
1997701,0,76.000008
1997801,0,78.181808
1997901,0,69.090904
1998001,0,79.727257
1998101,0,82.181808
1998201,0,75.636353
1998301,0,71.272713
1998401,0,72.727264
1998501,0,72.727264
1998601,0,76.999985
1998701,0,73.818169
1998801,0,77.545441
1998901,0,70.909088
1999001,0,78.272728
1999101,0,79.636353
1999201,0,84.727249
1999301,0,78.545441
1999401,0,84.090889
1999501,0,81.454529
1999601,0,83.545441
1999701,0,62.181812
1999801,0,89.454536
1999901,0,74.909088
2000001,0,74.727264
2000101,0,81.454536
2000201,0,79.545448
2000301,0,86.545433
2000401,0,74.636353
2000501,0,80.363625
2000601,0,95.818161
2000701,0,80.363617
2000801,0,81.272713
2000901,0,97.090889
2001001,0,83.909081
2001101,0,75.636353
2001201,0,75.090897
2001301,0,82.181801
2001401,0,84.363617
2001501,0,72.363632
2001601,0,83.545456
2001701,0,78.545441
2001801,0,84.999985
2001901,0,80.727264
2002001,0,118.545410
2002101,0,81.818184
2002201,0,85.363617
2002301,0,77.090889
2002401,0,76.545448
2002501,0,104.363617
2002601,0,83.636345
2002701,0,72.727257
2002801,0,71.727264
2002901,0,74.181808
2003001,0,78.999985
2003101,0,71.272720
2003201,0,75.363625
2003301,0,78.181801
2003401,0,71.363625
2003501,0,72.727272
2003601,0,93.818161
2003701,0,77.818169
2003801,1,1657.998901
2003901,0,85.818169
2004001,0,88.181801
2004101,0,72.363625
2004201,0,56.090916
2004301,0,78.545441
2004401,0,84.636353
2004501,0,79.636345
2004601,0,78.181808
2004701,0,75.636345
2004801,0,74.727272
2004901,0,72.727264
2005001,0,79.181808
2005101,0,81.454529
2005201,0,89.727264
2005301,0,77.818169
2005401,0,85.818169
2005501,0,78.545448
2005601,0,122.454514
2005701,0,81.818169
2005801,0,75.818169
2005901,0,81.090889
2006001,0,76.545441
2006101,0,85.090889
2006201,0,79.909081
2006301,0,81.454529
2006401,0,67.545456
2006501,0,108.363602
2006601,0,98.272697
2006701,0,84.363625
2006801,0,71.727272
2006901,0,82.909073
2007001,0,75.454536
2007101,1,71.636574
2007201,0,79.181808
2007301,0,71.999992
2007401,0,75.000000
2007501,0,77.090897
2007601,0,78.727264
2007701,0,72.727264
2007801,0,77.636353
2007901,0,67.636360
2008001,0,76.181808
2008101,0,79.636345
2008201,0,76.727264
2008301,0,70.545448
2008401,0,75.818176
2008501,0,71.999992
2008601,0,74.363625
2008701,0,71.636360
2008801,0,80.090889
2008901,0,75.636353
2009001,0,74.181801
2009101,0,84.363617
2009201,0,72.272720
2009301,0,81.818169
2009401,0,74.818176
2009501,0,80.727264
2009601,0,91.727257
2009701,0,93.090881
2009801,0,77.999985
2009901,0,72.727264
2010001,0,68.545448
2010101,0,70.545448
2010201,0,67.363632
2010301,0,70.909073
2010401,0,76.454536
2010501,0,79.636345
2010601,0,79.363617
2010701,0,77.090897
2010801,0,75.181808
2010901,0,78.181808
2011001,0,74.272713
2011101,0,70.909088
2011201,0,86.272713
2011301,0,79.999992
2011401,0,75.727264
2011501,0,69.090897
2011601,0,76.181808
2011701,0,70.545448
2011801,0,111.818138
2011901,0,75.272713
2012001,0,76.181808
2012101,0,82.181801
2012201,0,77.545441
2012301,0,78.181808
2012401,0,87.999992
2012501,0,76.727264
2012601,0,77.636345
2012701,0,69.818176
2012801,0,75.636353
2012901,0,69.818169
2013001,0,109.181770
2013101,0,72.727264
2013201,0,85.636345
2013301,0,70.909088
2013401,0,83.454529
2013501,0,66.909081
2013601,0,84.090889
2013701,0,71.636360
2013801,0,79.818169
2013901,0,78.545441
2014001,0,68.727264
2014101,0,64.000000
2014201,0,85.999992
2014301,0,74.181808
2014401,0,76.272736
2014501,0,78.181801
2014601,0,75.727264
2014701,0,86.545433
2014801,0,107.909058
2014901,0,67.999992
2015001,0,79.363617
2015101,0,82.181808
2015201,0,71.818169
2015301,0,72.727264
2015401,0,95.727264
2015501,0,76.727264
2015601,0,76.727257
2015701,0,74.909088
2015801,1,2772.452637
2015901,0,87.999985
2016001,0,72.545448
2016101,0,67.636360
2016201,1,820.999451
2016301,0,79.999992
2016401,0,74.818169
2016501,0,83.999985
2016601,0,101.818161
2016701,0,86.545433
2016801,0,80.363632
2016901,0,78.909073
2017001,0,77.272713
2017101,0,69.818184
2017201,0,74.454536
2017301,0,85.090889
2017401,0,74.454536
2017501,0,72.727264
2017601,0,76.727264
2017701,0,78.181808
2017801,0,72.727264
2017901,0,70.545448
2018001,0,76.000000
2018101,0,73.090897
2018201,0,78.090897
2018301,0,73.454529
2018401,0,84.818169
2018501,0,74.909081
2018601,0,75.090897
2018701,0,92.363609
2018801,0,85.636345
2018901,0,74.545441
2019001,0,93.090889
2019101,0,73.818169
2019201,0,79.636360
2019301,0,74.181808
2019401,0,69.363632
2019501,0,76.727264
2019601,0,78.909081
2019701,0,71.272713
2019801,0,77.545441
2019901,0,71.636353
2020001,0,78.999985
2020101,0,78.181801
2020201,0,78.454536
2020301,0,80.727257
2020401,0,79.636353
2020501,0,77.818169
2020601,0,78.272713
2020701,0,73.454536
2020801,0,57.272732
2020901,0,78.545448
2021001,0,77.545441
2021101,0,97.818161
2021201,0,74.272720
2021301,0,85.454521
2021401,0,74.727257
2021501,0,96.363602
2021601,0,86.090889
2021701,0,68.727264
2021801,0,107.818146
2021901,0,75.272713
2022001,0,76.909088
2022101,0,73.454536
2022201,0,78.181801
2022301,0,69.818176
2022401,0,76.818169
2022501,0,79.636345
2022601,0,76.545448
2022701,0,73.818169
2022801,0,100.090874
2022901,0,77.818169
2023001,0,76.999992
2023101,0,74.181816
2023201,0,74.545441
2023301,0,72.363617
2023401,0,69.999992
2023501,0,72.363632
2023601,0,76.363625
2023701,0,73.090904
2023801,0,67.999992
2023901,0,79.272713
2024001,0,66.727264
2024101,0,71.636360
2024201,0,73.272728
2024301,0,82.181793
2024401,0,75.454536
2024501,0,81.818169
2024601,0,72.454536
2024701,0,66.909088
2024801,0,73.545448
2024901,0,73.454536
2025001,0,76.999992
2025101,0,79.636345
2025201,0,78.727264
2025301,0,79.999985
2025401,0,88.363625
2025501,0,72.363617
2025601,0,78.090897
2025701,0,71.272713
2025801,0,73.999992
2025901,0,80.727257
2026001,0,75.909081
2026101,0,79.636345
2026201,0,73.909081
2026301,0,87.999969
2026401,0,81.909081
2026501,0,71.999992
2026601,0,77.818169
2026701,0,78.545448
2026801,0,88.454529
2026901,0,71.272713
2027001,0,70.636353
2027101,0,78.545441
2027201,0,76.181808
2027301,0,71.272720
2027401,0,84.545441
2027501,0,79.272720
2027601,0,75.818176
2027701,0,70.545448
2027801,1,2704.270752
2027901,0,93.818146
2028001,0,81.909081
2028101,0,91.636345
2028201,0,75.363625
2028301,0,73.090897
2028401,0,71.454536
2028501,0,70.909081
2028601,0,71.636353
2028701,0,79.636345
2028801,0,83.181793
2028901,0,79.999992
2029001,0,73.818176
2029101,0,78.545441
2029201,0,85.363625
2029301,0,77.818169
2029401,0,72.272713
2029501,0,75.636353
2029601,0,77.909088
2029701,0,74.181808
2029801,0,71.454536
2029901,0,74.181808
2030001,0,76.181816
2030101,0,71.636360
2030201,0,77.818169
2030301,0,77.454536
2030401,0,102.909058
2030501,0,79.272713
2030601,0,85.363617
2030701,0,106.181786
2030801,0,72.909088
2030901,0,78.909081
2031001,0,78.272713
2031101,0,79.272713
2031201,0,76.272713
2031301,0,76.363617
2031401,0,70.090904
2031501,0,79.636345
2031601,0,100.090889
2031701,0,81.454529
2031801,0,77.727257
2031901,0,71.636345
2032001,0,88.818161
2032101,0,66.545441
2032201,0,84.090889
2032301,0,83.636353
2032401,0,73.727264
2032501,0,73.454536
2032601,0,73.909103
2032701,0,74.545441
2032801,0,70.909096
2032901,0,77.454529
2033001,0,84.090897
2033101,0,77.454536
2033201,0,77.363625
2033301,0,81.454529
2033401,0,86.545441
2033501,0,81.454521
2033601,0,78.636345
2033701,0,75.636345
2033801,0,68.272720
2033901,0,72.363632
2034001,0,77.999992
2034101,0,75.272713
2034201,0,74.272713
2034301,0,81.090897
2034401,0,74.090904
2034501,0,78.181801
2034601,0,83.909081
2034701,0,99.999977
2034801,0,84.545441
2034901,0,78.909073
2035001,0,76.999992
2035101,0,80.727264
2035201,0,73.999992
2035301,0,81.818169
2035401,0,75.727264
2035501,0,78.909073
2035601,0,74.636360
2035701,0,73.090889
2035801,0,86.999985
2035901,0,73.454536
